Exchange,Symbol,Name,Country,Sector,Industry
NYSE,JBGS,JBG SMITH Properties Common Shares ,United States,Consumer Services,Real Estate Investment Trusts
NYSE,JBK,Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,JBL,Jabil Inc. Common Stock,United States,Technology,Electrical Products
NYSE,JBT,John Bean Technologies Corporation Common Stock,United States,Capital Goods,Diversified Manufacture
NYSE,JCE,Nuveen Core Equity Alpha Fund Nuveen Core Equity Alpha Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,JCI,Johnson Controls International plc Ordinary Share,Switzerland,Capital Goods,Industrial Machinery/Components
NYSE,JCO,Nuveen Credit Opportunities 2022 Target Term Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,JDD,Nuveen Diversified Dividend and Income Fund Shares of Beneficial Interest,United States,Finance,Finance Companies
NYSE,JEF,Jefferies Financial Group Inc. Common Stock,United States,Finance,Finance/Investors Services
NYSE,JEQ,Aberdeen Japan Equity Fund Inc.  Common Stock,United States,Finance,Finance Companies
NYSE,JFR,Nuveen Floating Rate Income Fund Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
NYSE,JHI,John Hancock Investors Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,JHS,John Hancock Income Securities Trust Common Stock,United States,Finance,Finance Companies
NYSE,JHX,James Hardie Industries plc American Depositary Shares (Ireland),Ireland,Capital Goods,Building Materials
NYSE,JLL,Jones Lang LaSalle Incorporated Common Stock,United States,Finance,Real Estate
NYSE,JLS,Nuveen Mortgage and Income Fund,United States,Finance,Investment Managers
NYSE,JMM,Nuveen Multi-Market Income Fund (MA),United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,JMP,JMP Group LLC Common Shares,United States,Finance,Investment Bankers/Brokers/Service
NYSE,JNJ,Johnson & Johnson Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NYSE,JNPR,Juniper Networks Inc. Common Stock,United States,Technology,Computer peripheral equipment
NYSE,JOBY,Joby Aviation Inc. Common Stock,United States,Finance,Business Services
NYSE,JOE,St. Joe Company (The) Common Stock,United States,Consumer Services,Homebuilding
NYSE,JOF,Japan Smaller Capitalization Fund Inc Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,JPC,Nuveen Preferred & Income Opportunities Fund,United States,Finance,Investment Managers
NYSE,JPM,JP Morgan Chase & Co. Common Stock,United States,Finance,Major Banks
NYSE,JPS,Nuveen Preferred & Income Securities Fund,United States,Finance,Investment Managers
NYSE,JPT,Nuveen Preferred and Income 2022 Term Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,United States,Finance,Finance Companies
NYSE,JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
NYSE,JRO,Nuveen Floating Rate Income Opportuntiy Fund Shares of Beneficial Interest,United States,Finance,Investment Managers
NYSE,JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
NYSE,JSD,Nuveen Short Duration Credit Opportunities Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
NYSE,JTA,Nuveen Tax-Advantaged Total Return Strategy Fund Common Share of Beneficial Interest,United States,Finance,Finance Companies
NYSE,JTD,Nuveen Tax-Advantaged Dividend Growth Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,JWN,Nordstrom Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores
NYSE,K,Kellogg Company Common Stock,United States,Consumer Non-Durables,Packaged Foods
NYSE,KAI,Kadant Inc Common Stock,United States,Technology,Industrial Machinery/Components
NYSE,KAMN,Kaman Corporation Common Stock,United States,Capital Goods,Military/Government/Technical
NYSE,KB,KB Financial Group Inc,South Korea,Finance,Commercial Banks
NYSE,KBR,KBR Inc. Common Stock,United States,Capital Goods,Oilfield Services/Equipment
NYSE,KEN,Kenon Holdings Ltd. Ordinary Shares,Singapore,Public Utilities,Electric Utilities: Central
NYSE,KEP,Korea Electric Power Corporation Common Stock,South Korea,Consumer Durables,Electrical Products
NYSE,KEX,Kirby Corporation Common Stock,United States,Transportation,Marine Transportation
NYSE,KEY,KeyCorp Common Stock,United States,Finance,Major Banks
NYSE,KEYS,Keysight Technologies Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,KF,Korea Fund Inc. (The) New Common Stock,United States,Finance,Investment Managers
NYSE,KFY,Korn Ferry Common Stock,United States,Technology,Diversified Commercial Services
NYSE,KIM,Kimco Realty Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,KKR,KKR & Co. Inc. Common Stock,United States,Finance,Investment Managers
NYSE,KLR,Kaleyra Inc. Common Stock,United States,Technology,Internet and Information Services
NYSE,KMB,Kimberly-Clark Corporation Common Stock,United States,Basic Industries,Paper
NYSE,KMI,Kinder Morgan Inc. Common Stock,United States,Public Utilities,Natural Gas Distribution
NYSE,KMPR,Kemper Corporation,United States,Finance,Property-Casualty Insurers
NYSE,KMT,Kennametal Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,KMX,CarMax Inc,United States,Consumer Services,Other Specialty Stores
NYSE,KNOP,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,United Kingdom,Transportation,Marine Transportation
NYSE,KNX,Knight-Swift Transportation Holdings Inc.,United States,Transportation,Trucking Freight/Courier Services
NYSE,KO,Coca-Cola Company (The) Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution)
NYSE,KODK,Eastman Kodak Company Common New,United States,Miscellaneous,Business Services
NYSE,KOF,Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares),Mexico,Consumer Non-Durables,Beverages (Production/Distribution)
NYSE,KOP,Koppers Holdings Inc. Koppers Holdings Inc. Common Stock,United States,Basic Industries,Industrial Specialties
NYSE,KOS,Kosmos Energy Ltd. Common Shares (DE),Bermuda,Energy,Oil & Gas Production
NYSE,KR,Kroger Company (The) Common Stock,United States,Consumer Services,Food Chains
NYSE,KRA,Kraton Corporation Common Stock,United States,Basic Industries,Major Chemicals
NYSE,KRC,Kilroy Realty Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,KREF,KKR Real Estate Finance Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,KRG,Kite Realty Group Trust Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,KRO,Kronos Worldwide Inc Common Stock,United States,Basic Industries,Major Chemicals
NYSE,KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,United States,Energy,Oil & Gas Production
NYSE,KSM,DWS Strategic Municipal Income Trust,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,KSS,Kohl's Corporation Common Stock,United States,Consumer Services,Department/Specialty Retail Stores
NYSE,KSU,Kansas City Southern Common Stock,United States,Transportation,Railroads
NYSE,KT,KT Corporation Common Stock,South Korea,Public Utilities,Telecommunications Equipment
NYSE,KTF,DWS Municipal Income Trust,United States,Finance,Finance Companies
NYSE,KTH,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,United States,Finance,Investment Managers
NYSE,KW,Kennedy-Wilson Holdings Inc. Common Stock,United States,Consumer Services,Real Estate
NYSE,KWR,Quaker Chemical Corporation Common Stock,United States,Basic Industries,Automotive Aftermarket
NYSE,KYN,Kayne Anderson Energy Infrastructure Fund Inc.,United States,Finance,Finance/Investors Services
NYSE,L,Loews Corporation Common Stock,United States,Finance,Property-Casualty Insurers
NYSE,LAD,Lithia Motors Inc. Common Stock,United States,Consumer Services,Other Specialty Stores
NYSE,LAW,CS Disco Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NYSE,LAZ,Lazard LTD. Lazard LTD. Class A Common Stock,Bermuda,Finance,Investment Managers
NYSE,LBRT,Liberty Oilfield Services Inc. Class A Common Stock,United States,Energy,Oilfield Services/Equipment
NYSE,LC,LendingClub Corporation Common Stock,United States,Finance,Finance Companies
NYSE,LCI,Lannett Co Inc Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NYSE,LCII,LCI Industries,United States,Capital Goods,Auto Parts:O.E.M.
NYSE,LDL,Lydall Inc. Common Stock,United States,Technology,Industrial Machinery/Components
NYSE,LDOS,Leidos Holdings Inc. Common Stock,United States,Technology,EDP Services
NYSE,LDP,Cohen & Steers Limited Duration Preferred and Income Fund Inc.,United States,Finance,Finance Companies
NYSE,LEA,Lear Corporation Common Stock,United States,Capital Goods,Auto Parts:O.E.M.
NYSE,LEAP,Ribbit LEAP Ltd. Class A Ordinary Shares,United States,Finance,Business Services
NYSE,LEG,Leggett & Platt Incorporated Common Stock,United States,Consumer Durables,Home Furnishings
NYSE,LEN,Lennar Corporation Class A Common Stock,United States,Consumer Services,Building operators
NYSE,LEO,BNY Mellon Strategic Municipals Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,LEVI,Levi Strauss & Co Class A Common Stock,United States,Basic Industries,Industrial Specialties
NYSE,LFT,Lument Finance Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,LH,Laboratory Corporation of America Holdings Common Stock,United States,Health Care,Medical Specialities
NYSE,LHX,L3Harris Technologies Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,LII,Lennox International Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,LL,Lumber Liquidators Holdings Inc Common Stock,United States,Consumer Services,RETAIL: Building Materials
NYSE,LLY,Eli Lilly and Company Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NYSE,LMND,Lemonade Inc. Common Stock,United States,Finance,Property-Casualty Insurers
NYSE,LMT,Lockheed Martin Corporation Common Stock,United States,Capital Goods,Aerospace
NYSE,LNC,Lincoln National Corporation Common Stock,United States,Finance,Life Insurance
NYSE,LNFA,L&amp;F Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
NYSE,LNN,Lindsay Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components
NYSE,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,Argentina,Capital Goods,Building Materials
NYSE,LOW,Lowe's Companies Inc. Common Stock,United States,Consumer Services,RETAIL: Building Materials
NYSE,LPI,Laredo Petroleum Inc. Common Stock,United States,Energy,Oil & Gas Production
NYSE,LPL,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,South Korea,Capital Goods,Industrial Machinery/Components
NYSE,LRN,Stride Inc. Common Stock,United States,Miscellaneous,Other Consumer Services
NYSE,LSI,Life Storage Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,LTC,LTC Properties Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,LTHM,Livent Corporation Common Stock,United States,Basic Industries,Industrial Specialties
NYSE,LUB,Luby's Inc. Common Stock,United States,Consumer Services,Restaurants
NYSE,LUMN,Lumen Technologies Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment
NYSE,LUV,Southwest Airlines Company Common Stock,United States,Transportation,Air Freight/Delivery Services
NYSE,LVS,Las Vegas Sands Corp. Common Stock,United States,Consumer Services,Hotels/Resorts
NYSE,LXP,Lexington Realty Trust Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,LXU,LSB Industries Inc. Common Stock,United States,Basic Industries,Industrial Specialties
NYSE,LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),Netherlands,Basic Industries,Industrial Specialties
NYSE,LYG,Lloyds Banking Group Plc American Depositary Shares,United Kingdom,Finance,Commercial Banks
NYSE,LYV,Live Nation Entertainment Inc. Common Stock,United States,Consumer Services,Movies/Entertainment
NYSE,LZB,La-Z-Boy Incorporated Common Stock,United States,Consumer Durables,Home Furnishings
NYSE,M,Macy's Inc Common Stock,United States,Consumer Services,Department/Specialty Retail Stores
NYSE,MA,Mastercard Incorporated Common Stock,United States,Miscellaneous,Business Services
NYSE,MAA,Mid-America Apartment Communities Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,MAC,Macerich Company (The) Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NYSE,MAIN,Main Street Capital Corporation Common Stock,United States,Finance,Finance/Investors Services
NYSE,MAN,ManpowerGroup Common Stock,United States,Technology,Professional Services
NYSE,MANU,Manchester United Ltd. Class A Ordinary Shares,United Kingdom,Consumer Services,Movies/Entertainment
NYSE,MAS,Masco Corporation Common Stock,United States,Capital Goods,Building Products
NYSE,MATX,Matson Inc. Common Stock,United States,Transportation,Marine Transportation
NYSE,MAV,Pioneer Municipal High Income Advantage Fund Inc.,United States,Finance,Finance Companies
NYSE,MBI,MBIA Inc. Common Stock,United States,Finance,Property-Casualty Insurers
NYSE,MBT,Mobile TeleSystems PJSC,Russia,Public Utilities,Telecommunications Equipment
NYSE,MCA,Blackrock MuniYield California Quality Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NYSE,MCD,McDonald's Corporation Common Stock,United States,Consumer Services,Restaurants
NYSE,MCI,Barings Corporate Investors Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
